title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
"A year after Wuhan alarm, China seeks to change Covid origin story",The Guardian,4 weeks ago,2020-11-28 22:32:29.506073,Reports in state media signal an intensifying propaganda effort to place the birth of the virus in other countries. Coronavirus – latest updates · See all our ...,https://www.theguardian.com/world/2020/nov/29/a-year-after-wuhan-alarm-china-seeks-to-change-covid-origin-story,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.34
Covid-19 vaccines face a varied and powerful misinformation movement online,NBC News,4 weeks ago,2020-11-28 22:32:29.498074,"The removal of anti-vaccination Facebook groups comes as new research shows the threat to a Covid-19 vaccine comes from smaller, better-connected ...",https://www.nbcnews.com/tech/tech-news/covid-19-vaccines-face-varied-powerful-misinformation-movement-online-n1249378,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.3,1.0,0.128
Dr. Scott Atlas resigns as special adviser to Trump on coronavirus,Fox News,4 weeks ago,2020-11-28 22:32:27.219886,"EXCLUSIVE: Dr. Scott Atlas, President Trump's special adviser on the coronavirus pandemic, formally resigned from his post on Monday, Fox News has learned.",https://www.foxnews.com/politics/dr-scott-atlas-resigns-special-adviser-trump-coronavirus,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.35714285714285715,0.5714285714285714,0.1027
"IRS Admits Mistake In Noncitizens Receiving $1,200 Coronavirus Stimulus Checks",NPR,4 weeks ago,2020-11-28 22:32:20.342588,"The IRS now acknowledges that its own error caused some citizens of other countries to mistakenly receive $1,200 coronavirus relief payments â€” and that the ...",https://www.npr.org/2020/11/30/938902523/irs-says-its-own-error-sent-1-200-stimulus-checks-to-non-americans-overseas,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.0516
'Absolutely remarkable': No one who got Moderna's vaccine in trial developed severe COVID-19,Science Magazine,4 weeks ago,2020-11-28 22:32:20.322589,Biotech will ask FDA for emergency approval as final results from efficacy trial back up initial claim of vaccine success.,https://www.sciencemag.org/news/2020/11/absolutely-remarkable-no-one-who-got-modernas-vaccine-trial-developed-severe-covid-19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.425,0.525,-0.0478
"Americans should brace for 'surge upon surge' of coronavirus, US experts warn",The Straits Times,4 weeks ago,2020-11-28 22:32:15.041557,"WASHINGTON (AFP) - Americans should brace for a ""surge upon a surge"" in the coronavirus as millions of travellers return home after the Thanksgiving holiday, ...",https://www.straitstimes.com/world/united-states/fauci-warns-americans-to-brace-for-surge-upon-surge-of-virus,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.1027
"Drugs hyped as coronavirus treatment linked to psychiatric disorders, says EU agency",POLITICO.eu,1 month ago,2020-11-26 22:32:29.510072,"EU's drug regulator issues warning about chloroquine and a related compound, hydroxychloroquine.",https://www.politico.eu/article/drugs-hyped-as-coronavirus-treatment-linked-to-psychiatric-disorders-says-ema/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Why do COVID death rates seem to be falling?,Nature.com,1 month ago,2020-11-26 22:32:29.502074,"Hard-won experience, changing demographics and reduced strain on hospitals are all possibilities — but no one knows how long the change will last.",https://www.nature.com/articles/d41586-020-03132-4,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.6705
"Will a small, long-shot U.S. company end up producing the best coronavirus vaccine?",Science Magazine,1 month ago,2020-11-26 22:32:29.495109,"Science 's COVID-19 reporting is supported by the Pulitzer Center and the Heising-Simons Foundation. GAITHERSBURG, MARYLAND—Eighteen months ago, ...",https://www.sciencemag.org/news/2020/11/will-small-long-shot-us-company-end-producing-best-coronavirus-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.375,0.35,0.6369
All of Trump's Lies About the Coronavirus,The Atlantic,1 month ago,2020-11-26 22:32:29.491072,"Editor's Note: The Atlantic is making vital coverage of the coronavirus available to all readers. Find the collection here. Updated at 2:20 p.m. ET on November 2, ...",https://www.theatlantic.com/politics/archive/2020/11/trumps-lies-about-coronavirus/608647/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.4215
